2025-08-02 14:54:02,35.0,51.0,63.0,3191,2655,465,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:54:13,36.0,52.0,65.0,3209,2675,491,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:54:23,35.0,51.0,64.0,3188,2629,494,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:54:33,34.0,51.0,64.0,3217,2629,504,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:54:44,35.0,51.0,64.0,3189,2609,491,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:54:54,36.0,52.0,66.0,3199,2624,480,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:55:05,35.0,51.0,65.0,3207,2641,496,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:55:15,36.0,52.0,65.0,3211,2633,495,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:55:26,35.0,51.0,65.0,3261,2654,486,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:55:36,36.0,53.0,67.0,3243,2647,493,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:55:47,35.0,51.0,65.0,3234,2635,475,3,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:55:57,36.0,53.0,66.0,3194,2621,490,5,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:56:07,34.0,51.0,64.0,3115,2552,460,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:56:18,34.0,50.0,63.0,3121,2564,475,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:56:28,35.0,52.0,65.0,3151,2566,502,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:56:39,35.0,51.0,65.0,3180,2570,490,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:56:49,36.0,51.0,64.0,3211,2614,467,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:57:00,37.0,52.0,66.0,3181,2594,462,3,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:57:10,36.0,53.0,66.0,3286,2688,508,2,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:57:21,36.0,52.0,66.0,3226,2670,472,2,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:57:31,35.0,52.0,65.0,3218,2665,488,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:57:41,37.0,53.0,67.0,3241,2669,489,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:57:52,37.0,53.0,66.0,3207,2654,484,1,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:58:02,37.0,52.0,65.0,3183,2613,452,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:58:13,36.0,51.0,65.0,3179,2628,466,5,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:58:23,37.0,52.0,66.0,3180,2608,484,2,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:58:34,36.0,52.0,65.0,3129,2567,472,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:58:44,35.0,51.0,64.0,3125,2573,466,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:58:55,35.0,52.0,63.0,3135,2594,494,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:59:05,36.0,53.0,65.0,3127,2590,508,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:59:15,36.0,52.0,65.0,3118,2581,492,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:59:26,35.0,50.0,63.0,3141,2587,457,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:59:36,34.0,50.0,64.0,3103,2546,481,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:59:47,35.0,50.0,64.0,3062,2485,470,1,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 14:59:57,35.0,51.0,65.0,3021,2487,490,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:00:08,34.0,50.0,64.0,3039,2521,505,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:00:18,35.0,52.0,66.0,3144,2591,529,1,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:00:29,37.0,53.0,66.0,3213,2659,500,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:00:39,36.0,52.0,64.0,3091,2598,471,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:00:50,34.0,51.0,62.0,3025,2538,490,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:01:00,34.0,50.0,62.0,2956,2454,462,0,0,0,""
2025-08-02 15:01:10,34.0,51.0,63.0,3045,2499,487,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:01:21,34.0,51.0,63.0,3095,2514,486,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:01:31,35.0,52.0,64.0,3054,2482,518,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:01:42,35.0,52.0,64.0,3061,2509,488,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:01:52,35.0,51.0,63.0,3104,2545,468,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:02:03,34.0,51.0,63.0,3091,2540,453,7,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:02:13,33.0,51.0,63.0,3098,2535,473,4,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:02:24,34.0,52.0,65.0,3106,2556,485,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:02:34,33.0,51.0,65.0,3113,2574,531,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
